dimension,value,id
 financial/material worry ,high,1625898371562057729
 feeling having a political voice ,high,1625898371562057729
 expressing government approval ,low,1625898371562057729
 promoting good ,high,1625898371562057729
 fear of future ,high,1625847777644408833
 expressing altruism ,high,1625847777644408833
 financial/material worry ,high,1625847777644408833
 describing health limitations ,high,1625847777644408833
 happiness ,high,1626536686967455744
 vitality ,high,1626536686967455744
 expressing optimism ,high,1626536686967455744
 expressing gratitude ,high,1626536686967455744
 fear of future ,high,1631399991137665024
 anxiety ,high,1631399991137665024
 happiness ,medium,1628812832178335745
 expressing altruism ,high,1628812832178335745
 promoting good ,high,1628812832178335745
 fear of future ,high,1627658946382123008
 perceiving discrimination ,high,1627658946382123008
 financial/material worry ,high,1627658946382123008
 happiness ,high,1626642283985801218
 expressing optimism ,high,1626642283985801218
 expressing trust ,high,1626642283985801218
 capability) ,high,1626642283985801218
 expressing empathy ,high,1626642283985801218
 happiness ,high,1626929295338754048
 vitality ,high,1626929295338754048
 positive functioning ,high,1626929295338754048
 expressing optimism ,high,1626929295338754048
 life satisfaction ,medium,1626929295338754048
 balance in the various aspects of own life ,high,1626929295338754048
 capability) ,high,1626929295338754048
 financial/material worry ,low,1626929295338754048
 promoting good ,high,1626929295338754048
 happiness ,low,1630447018546962432
 expressing trust ,low,1628877111804002304
 expressing optimism ,high,1626529324558852097
 expressing altruism ,high,1626529324558852097
 expressing empathy ,high,1626529324558852097
 balance in the various aspects of own life ,low,1634312215481204738
 quality of relationships ,medium,1632392925983416321
 happiness ,high,1631214500157480965
 expressing altruism ,medium,1631214500157480965
 expressing empathy ,high,1631214500157480965
 expressing altruism ,medium,1631599106392039424
 expressing empathy ,high,1631599106392039424
 fear of future ,high,1629839123258261504
 expressing trust ,low,1629839123258261504
 feeling having a political voice ,high,1629839123258261504
 fear of future ,high,1632740036956377088
 perceiving discrimination ,high,1632740036956377088
 feeling having a political voice ,high,1632740036956377088
 happiness ,low,1626067799117377536
resilience ,high,1626067799117377536
 life satisfaction ,low,1626067799117377536
 fear of future ,high,1626067799117377536
 vitality ,high,1626067799117377536
 having energy ,high,1626067799117377536
 positive functioning ,high,1626067799117377536
 expressing optimism ,high,1626067799117377536
 peace with thoughts and feelings ,low,1626067799117377536
 balance in the various aspects of own life ,medium,1626067799117377536
 capability) ,high,1626067799117377536
 happiness ,low,1625709694407917569
 life satisfaction ,low,1625709694407917569
 fear of future ,high,1625709694407917569
 vitality ,low,1625709694407917569
 having energy ,low,1625709694407917569
 positive functioning ,low,1625709694407917569
 expressing optimism ,low,1625709694407917569
 peace with thoughts and feelings ,low,1625709694407917569
 belonging to society ,low,1625709694407917569
 loneliness ,high,1631313702116003841
 fear of future ,high,1629852478064803841
 anxiety ,high,1629852478064803841
 happiness ,high,1630007044349521921
 expressing optimism ,high,1630007044349521921
 expressing gratitude ,medium,1630007044349521921
 loneliness ,high,1632273926897139719
 having hope ,low,1632273926897139719
 expressing empathy ,low,1632273926897139719
self-esteem ,medium,1628921574651838467
 balance in the various aspects of own life ,high,1628921574651838467
resilience ,low,1631241486988894208
 quality of relationships ,low,1631241486988894208
self-esteem ,high,1628574399820361728
 capability) ,high,1628574399820361728
 describing health limitations ,medium,1628574399820361728
 balance in the various aspects of own life ,medium,1627058013969481730
 describing drinking related health issues ,high,1627058013969481730
 fear of future ,high,1629473195903336451
 happiness ,medium,1630842587505475584
 life satisfaction ,high,1630842587505475584
 vitality ,high,1630842587505475584
 positive functioning ,high,1630842587505475584
 expressing optimism ,high,1630842587505475584
 peace with thoughts and feelings ,medium,1630842587505475584
 balance in the various aspects of own life ,high,1630842587505475584
 capability) ,high,1630842587505475584
 promoting good ,high,1630842587505475584
 expressing empathy ,low,1631836299635093504
 belonging to society ,medium,1628158760689573889
 happiness ,low,1627759110081970182
 having hope ,medium,1627759110081970182
 happiness ,high,1631083244987744257
 expressing optimism ,high,1631083244987744257
 positive functioning ,high,1631083244987744257
 expressing gratitude ,high,1631083244987744257
 happiness ,high,1627783231134113792
resilience ,high,1627783231134113792
 vitality ,high,1627783231134113792
 expressing gratitude ,high,1632866383770931201
 having hope ,high,1632866383770931201
 expressing optimism ,high,1632342928709304322
 expressing trust ,high,1632342928709304322
 having hope ,high,1632342928709304322
 expressing empathy ,high,1632342928709304322
 happiness ,low,1631110565878722561
 expressing optimism ,low,1631110565878722561
 happiness ,medium,1628748755171254273
 expressing gratitude ,high,1628748755171254273
 happiness ,high,1630547048184307713
 life satisfaction ,high,1630547048184307713
 positive functioning ,high,1630547048184307713
 expressing optimism ,high,1630547048184307713
 balance in the various aspects of own life ,high,1630547048184307713
 having hope ,high,1630547048184307713
 expressing altruism ,high,1625737282387845122
 expressing empathy ,high,1625737282387845122
 fear of future ,high,1628330198805491713
 expressing trust ,low,1628330198805491713
 feeling loved by god ,high,1628330198805491713
 belief in god ,high,1628330198805491713
 happiness ,high,1629862939934195721
 expressing gratitude ,high,1629862939934195721
resilience ,high,1631643694834110471
 expressing delayed gratification ,high,1631643694834110471
resilience ,medium,1609355163101429761
 happiness ,high,1633785590578655232
 expressing altruism ,high,1633785590578655232
 happiness ,medium,1628584774561370126
 capability) ,high,1628584774561370126
 life satisfaction ,low,1633782002221547520
 expressing optimism ,low,1633782002221547520
 peace with thoughts and feelings ,low,1633782002221547520
 belonging to society ,low,1633782002221547520
 happiness ,medium,1625897547205328896
 expressing optimism ,low,1625905665737621504
 expressing altruism ,low,1625905665737621504
 feeling having a political voice ,high,1625905665737621504
 happiness ,medium,1625704252097064962
 life satisfaction ,high,1625704252097064962
 positive functioning ,high,1625704252097064962
 expressing optimism ,high,1625704252097064962
 peace with thoughts and feelings ,high,1625704252097064962
 purpose in life ,high,1625704252097064962
 expressing altruism ,high,1625704252097064962
 belonging to society ,medium,1625704252097064962
 expressing empathy ,high,1625704252097064962
 happiness ,high,1628558087715012608
 capability) ,high,1628558087715012608
 happiness ,high,1629196498473713665
 quality of relationships ,high,1629196498473713665
 fear of future ,high,1626761342656090116
 life after death belief ,high,1626761342656090116
self-esteem ,high,1609361577659998214
 capability) ,high,1609361577659998214
 quality of relationships ,low,1625984095007154182
 happiness ,low,1633765259096780801
 quality of relationships ,low,1633765259096780801
 expressing empathy ,low,1633765259096780801
 capability) ,high,1629496703102615557
 happiness ,medium,1628601516314726400
 happiness ,high,1625892663407902720
 expressing altruism ,high,1625892663407902720
 happiness ,high,1628427872179310598
 positive functioning ,high,1628427872179310598
 expressing optimism ,high,1628427872179310598
 balance in the various aspects of own life ,high,1628427872179310598
 promoting good ,high,1628427872179310598
 expressing empathy ,high,1633786683341565952
 positive functioning ,high,1630827093939347457
 expressing altruism ,high,1630827093939347457
 promoting good ,high,1630827093939347457
 expressing empathy ,high,1625799307033993217
 happiness ,high,1626955746368798721
 life satisfaction ,high,1626955746368798721
 vitality ,high,1626955746368798721
 expressing optimism ,high,1626955746368798721
 positive functioning ,high,1626955746368798721
 purpose in life ,medium,1626955746368798721
 balance in the various aspects of own life ,medium,1626955746368798721
 capability) ,medium,1626955746368798721
 financial/material worry ,low,1626955746368798721
 having hope ,high,1626955746368798721
 promoting good ,medium,1626955746368798721
 expressing empathy ,high,1626955746368798721
 happiness ,high,1630065633479249920
 capability) ,medium,1630065633479249920
 happiness ,low,1627764294958841857
 life satisfaction ,low,1627764294958841857
 fear of future ,high,1627764294958841857
 vitality ,low,1627764294958841857
 having energy ,low,1627764294958841857
 positive functioning ,low,1627764294958841857
 expressing optimism ,low,1627764294958841857
 peace with thoughts and feelings ,low,1627764294958841857
suffering ,high,1627764294958841857
 balance in the various aspects of own life ,low,1627764294958841857
 perceiving discrimination ,high,1627764294958841857
 describing health limitations ,high,1627764294958841857
 fear of future ,high,1630614156289228816
 expressing empathy ,high,1630614156289228816
resilience ,high,1632667455154692097
 positive functioning ,high,1632667455154692097
 expressing optimism ,high,1632667455154692097
 capability) ,high,1632667455154692097
 financial/material worry ,low,1630327512688467969
 happiness ,low,1632432023347294210
 expressing gratitude ,low,1632432023347294210
 capability) ,high,1630565534851842049
 capability) ,high,1629864801429069825
 happiness ,high,1627823242281877504
 balance in the various aspects of own life ,high,1627823242281877504
 quality of relationships ,low,1629692482215718912
 fear of future ,high,1632505422186967040
 expressing empathy ,medium,1629965643217813512
 quality of relationships ,medium,1632081191150006273
 expressing altruism ,low,1628340865784578051
 promoting good ,low,1628340865784578051
 happiness ,high,1632254482829692929
 life satisfaction ,high,1632254482829692929
 positive functioning ,high,1632254482829692929
 expressing optimism ,high,1632254482829692929
 balance in the various aspects of own life ,high,1632254482829692929
 expressing altruism ,low,1630842781412343809
 expressing empathy ,low,1630842781412343809
 happiness ,low,1630966862132527105
resilience ,medium,1630966862132527105
 life satisfaction ,low,1630966862132527105
 vitality ,low,1630966862132527105
 having energy ,medium,1630966862132527105
 positive functioning ,medium,1630966862132527105
 expressing optimism ,low,1630966862132527105
 peace with thoughts and feelings ,low,1630966862132527105
 belonging to society ,medium,1630966862132527105
 happiness ,low,1629545616526172160
 personal responsibility ,low,1626023668328300547
 happiness ,high,1626144723093028868
 life satisfaction ,high,1626144723093028868
 balance in the various aspects of own life ,high,1626144723093028868
 capability) ,high,1626144723093028868
 expressing delayed gratification ,high,1626144723093028868
 quality of relationships ,low,1627093362573717504
 expressing empathy ,low,1627093362573717504
 happiness ,high,1629302599655587840
 quality of relationships ,medium,1629302599655587840
 life satisfaction ,high,1627251541504626688
 positive functioning ,high,1627251541504626688
 expressing optimism ,high,1627251541504626688
 purpose in life ,high,1627251541504626688
 expressing gratitude ,high,1627251541504626688
 balance in the various aspects of own life ,medium,1627251541504626688
 feeling loved by god ,high,1627251541504626688
 belief in god ,high,1627251541504626688
 life after death belief ,high,1627251541504626688
 having hope ,high,1627251541504626688
 expressing delayed gratification ,low,1627251541504626688
 describing health limitations ,low,1627251541504626688
 happiness ,high,1632450066672758785
 expressing optimism ,medium,1630568614792159234
 expressing trust ,medium,1630568614792159234
 expressing religious comfort ,high,1609380037223907329
 feeling having a political voice ,medium,1609380037223907329
 happiness ,high,1630061021854572544
 belief in god ,high,1630061021854572544
 promoting good ,high,1630061021854572544
resilience ,high,1626449240263372803
 expressing delayed gratification ,high,1626449240263372803
 fear of future ,high,1626719992967307265
 expressing trust ,low,1626719992967307265
 feeling having a political voice ,high,1626719992967307265
 positive functioning ,high,1627726991523778564
 expressing optimism ,high,1627726991523778564
 expressing altruism ,medium,1627726991523778564
 belonging to society ,high,1627726991523778564
 expressing gratitude ,high,1627726991523778564
 promoting good ,high,1627726991523778564
 having hope ,high,1627726991523778564
 expressing empathy ,high,1627726991523778564
 expressing optimism ,low,1632499370984701952
 positive functioning ,low,1632499370984701952
 describing health limitations ,medium,1632499370984701952
 happiness ,low,1628617005304623104
 life satisfaction ,low,1628617005304623104
 expressing optimism ,low,1628617005304623104
 peace with thoughts and feelings ,low,1628617005304623104
 depression ,high,1628617005304623104
 anxiety ,high,1628617005304623104
 expressing altruism ,low,1628617005304623104
 quality of relationships ,low,1628617005304623104
 belonging to society ,low,1628617005304623104
 expressing optimism ,low,1627024124353576960
 expressing altruism ,low,1627024124353576960
 feeling having a political voice ,high,1627024124353576960
 expressing empathy ,high,1627024124353576960
 happiness ,medium,1632259398402973696
 having hope ,medium,1632259398402973696
 expressing trust ,low,1625817944679931905
 loneliness ,high,1625826520727171072
 belief in god ,high,1629914528342323201
 life after death belief ,high,1629914528342323201
 expressing empathy ,high,1628778864414691329
 happiness ,high,1629527415230701570
 expressing altruism ,high,1629527415230701570
 expressing empathy ,high,1629527415230701570
resilience ,high,1625910663813156864
 expressing trust ,low,1625910663813156864
 having hope ,high,1625910663813156864
 quality of relationships ,medium,1627422696727359490
 quality of relationships ,medium,1630240520407597063
 expressing empathy ,high,1630240520407597063
 expressing altruism ,high,1626559165777715202
 expressing empathy ,high,1626559165777715202
 happiness ,high,1629314717440196611
 quality of relationships ,medium,1629314717440196611
 financial/material worry ,low,1628756561106534402
 happiness ,low,1628756756854632448
 life satisfaction ,low,1628756756854632448
 fear of future ,high,1628756756854632448
 vitality ,low,1628756756854632448
 having energy ,low,1628756756854632448
 positive functioning ,low,1628756756854632448
 expressing optimism ,low,1628756756854632448
 peace with thoughts and feelings ,low,1628756756854632448
 anxiety ,high,1628756756854632448
suffering ,high,1628756756854632448
 balance in the various aspects of own life ,low,1628756756854632448
 perceiving discrimination ,high,1628756756854632448
 expressing government approval ,low,1628756756854632448
 promoting good ,low,1628756756854632448
 expressing altruism ,high,1626817130531553286
 expressing trust ,low,1628752318047875074
 feeling having a political voice ,high,1628752318047875074
 happiness ,low,1631482756361322499
 life satisfaction ,low,1631482756361322499
 expressing optimism ,low,1631482756361322499
 peace with thoughts and feelings ,low,1631482756361322499
 belonging to society ,low,1631482756361322499
 perceiving discrimination ,high,1631482756361322499
religious criticism ,high,1631482756361322499
 feeling having a political voice ,high,1631482756361322499
 expressing altruism ,low,1631926565117239297
 expressing empathy ,high,1631926565117239297
 happiness ,high,1628423832406044672
 expressing gratitude ,high,1628423832406044672
 happiness ,high,1632407862092914689
 vitality ,high,1632407862092914689
 expressing optimism ,high,1632407862092914689
suffering ,low,1632407862092914689
 loneliness ,low,1632407862092914689
 quality of relationships ,low,1632407862092914689
 expressing gratitude ,low,1632407862092914689
 expressing trust ,low,1632407862092914689
 feeling trusted ,low,1632407862092914689
 describing smoking related health issues ,high,1632407862092914689
 depression ,high,1631483414632120320
 loneliness ,high,1631483414632120320
 ptsd (post-traumatic stress disorder) ,high,1631483414632120320
 expressing optimism ,low,1633248267151585288
 belief in god ,medium,1633248267151585288
religious criticism ,high,1633248267151585288
 feeling religious comfort ,low,1633248267151585288
 purpose in life ,high,1633883089892933638
 expressing altruism ,medium,1633883089892933638
 promoting good ,high,1633883089892933638
 happiness ,high,1609380762188656640
 expressing altruism ,high,1609380762188656640
 promoting good ,high,1609380762188656640
 expressing empathy ,high,1609380762188656640
 happiness ,low,1627872909157957637
self-esteem ,low,1627872909157957637
 life satisfaction ,low,1627872909157957637
 vitality ,low,1627872909157957637
 having energy ,low,1627872909157957637
 positive functioning ,low,1627872909157957637
 expressing optimism ,low,1627872909157957637
 peace with thoughts and feelings ,low,1627872909157957637
 depression ,high,1627872909157957637
 anxiety ,high,1627872909157957637
suffering ,high,1627872909157957637
 feeling pain ,high,1627872909157957637
 describing health limitations ,high,1627872909157957637
 anxiety ,high,1626959743817519106
 loneliness ,medium,1626959743817519106
 ptsd (post-traumatic stress disorder) ,high,1626959743817519106
 happiness ,low,1631146193156972545
 life satisfaction ,low,1631146193156972545
 vitality ,low,1631146193156972545
 positive functioning ,low,1631146193156972545
 belonging to society ,low,1631146193156972545
 expressing gratitude ,low,1631146193156972545
 capability) ,low,1631146193156972545
 perceiving discrimination ,high,1631146193156972545
 financial/material worry ,high,1631146193156972545
 promoting good ,medium,1631146193156972545
 expressing empathy ,high,1631146193156972545
 happiness ,high,1628882276816678912
 life satisfaction ,high,1628882276816678912
 peace with thoughts and feelings ,high,1628882276816678912
 balance in the various aspects of own life ,high,1628882276816678912
 having hope ,high,1628882276816678912
 expressing trust ,medium,1627156230367232001
 happiness ,high,1627700823546372099
 expressing altruism ,high,1627700823546372099
 fear of future ,high,1628483456207577089
 anxiety ,high,1628483456207577089
suffering ,high,1628483456207577089
 fear of future ,high,1632576511352995840
 anxiety ,high,1632576511352995840
 ptsd (post-traumatic stress disorder) ,high,1632576511352995840
 happiness ,high,1628017125179953163
resilience ,high,1628017125179953163
 vitality ,high,1628017125179953163
 expressing altruism ,medium,1628017125179953163
 promoting good ,high,1628017125179953163
 happiness ,high,1629215169179181056
 vitality ,high,1629215169179181056
 expressing optimism ,high,1629215169179181056
 life satisfaction ,high,1629215169179181056
 balance in the various aspects of own life ,medium,1629215169179181056
 financial/material worry ,low,1629215169179181056
 having hope ,high,1629215169179181056
 life satisfaction ,high,1631045594704752642
 happiness ,high,1631045594704752642
 expressing optimism ,high,1631045594704752642
 expressing optimism ,low,1627668756788027398
 capability) ,medium,1627668756788027398
 expressing optimism ,high,1627411304284651522
 expressing trust ,medium,1627411304284651522
 having hope ,high,1627411304284651522
 expressing empathy ,high,1627411304284651522
resilience ,low,1626702220992339968
 quality of relationships ,low,1626702220992339968
 expressing optimism ,medium,1630682494482644992
 having hope ,high,1630682494482644992
 expressing empathy ,medium,1630265903609966592
 happiness ,low,1628355503293186052
 having hope ,medium,1628355503293186052
 expressing trust ,low,1625962357221650432
 fear of future ,high,1628203633371234306
 fear of future ,high,1632156531985907712
 expressing trust ,low,1632156531985907712
 feeling having a political voice ,high,1632156531985907712
 happiness ,high,1633014906722168832
 expressing altruism ,high,1633014906722168832
 promoting good ,high,1633014906722168832
resilience ,high,1630138135786004481
 positive functioning ,high,1630138135786004481
 expressing optimism ,high,1630138135786004481
 purpose in life ,high,1630138135786004481
 expressing altruism ,high,1630138135786004481
 balance in the various aspects of own life ,medium,1630138135786004481
 promoting good ,high,1630138135786004481
 expressing trust ,high,1625824384383320065
 happiness ,high,1627444249192017922
 positive functioning ,high,1627444249192017922
 balance in the various aspects of own life ,high,1627444249192017922
 having hope ,high,1627444249192017922
 perceiving discrimination ,low,1631820013475860480
 feeling having a political voice ,high,1631820013475860480
 positive functioning ,low,1630212324253417477
 expressing altruism ,low,1630212324253417477
 promoting good ,high,1630212324253417477
 happiness ,medium,1628140281957650456
